"","SEQN","HOD011","HOD030","HOD040","HOD050","HOD060","HOQ065","HOQ070","HOQ080","HOD140","HOD150","HOD160","HOD170","HOD180","HOD190","HOD210","HOD220","file_name","cycle","begin_year","end_year"
"208",21212,3,NA,3,4,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"209",21213,2,NA,1,13,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"210",21214,2,NA,5,9,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"211",21215,2,NA,3,9,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"212",21216,2,NA,4,8,5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"213",21217,1,NA,1,6,4,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"214",21218,4,4,2,5,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"215",21219,4,4,6,6,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"216",21220,4,7,3,3,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"217",21221,2,NA,2,6,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"218",21222,4,4,3,4,3,2,1,2,2,NA,1,2,NA,2,NA,1,"HOQ_C","2003-2004",2003,2004
"219",21223,2,NA,6,9,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"220",21224,2,NA,5,3,5,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"221",21225,4,4,2,4,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"222",21226,2,NA,99,6,4,1,1,2,1,2,2,NA,NA,2,NA,2,"HOQ_C","2003-2004",2003,2004
"223",21227,4,7,99,4,5,2,1,2,2,NA,1,2,NA,2,NA,2,"HOQ_C","2003-2004",2003,2004
"224",21228,5,NA,2,4,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"225",21229,3,NA,3,5,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"226",21230,2,NA,2,5,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"227",21231,2,NA,2,8,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"228",21232,2,NA,1,5,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"229",21233,3,NA,3,5,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"230",21234,4,5,1,5,2,2,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_C","2003-2004",2003,2004
"231",21235,2,NA,2,5,1,2,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_C","2003-2004",2003,2004
"232",21236,4,3,99,5,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"233",21237,4,5,1,5,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"234",21238,2,NA,2,7,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"235",21239,4,4,3,4,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"236",21240,3,NA,3,4,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"237",21241,4,4,99,4,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"238",21242,4,7,1,3,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"239",21243,4,3,99,5,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"240",21244,2,NA,1,6,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"241",21245,2,NA,3,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"242",21246,2,NA,1,6,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"243",21247,4,4,3,4,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"244",21248,2,NA,99,7,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"245",21249,2,NA,2,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"246",21250,4,5,1,5,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"247",21251,2,NA,1,8,3,1,1,1,2,NA,2,NA,NA,2,NA,2,"HOQ_C","2003-2004",2003,2004
"248",21252,1,NA,1,8,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"249",21253,4,4,3,4,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"250",21254,2,NA,99,3,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"251",21255,4,5,99,4,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"252",21256,3,NA,3,6,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"253",21257,3,NA,2,7,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"254",21258,4,7,99,5,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"255",21259,2,NA,99,8,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"256",21260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"257",21261,2,NA,6,8,3,1,1,1,1,2,1,2,NA,2,NA,1,"HOQ_C","2003-2004",2003,2004
"258",21262,3,NA,99,5,5,2,1,1,2,NA,2,NA,NA,2,NA,2,"HOQ_C","2003-2004",2003,2004
"259",21263,3,NA,5,6,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"260",21264,2,NA,6,6,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"261",21265,2,NA,6,7,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"262",21266,2,NA,3,7,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"263",21267,4,5,99,4,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"264",21268,4,3,99,2,3,2,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_C","2003-2004",2003,2004
"265",21269,3,NA,99,5,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"266",21270,4,7,2,2,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"267",21271,2,NA,4,7,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"268",21272,4,4,3,6,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"269",21273,1,NA,1,6,4,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"270",21274,4,6,1,5,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"271",21275,2,NA,3,5,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"272",21276,4,4,1,5,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"273",21277,4,3,6,4,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"274",21278,4,6,99,3,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"275",21279,2,NA,99,5,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"276",21280,2,NA,3,5,1,2,1,2,1,2,2,NA,NA,2,NA,2,"HOQ_C","2003-2004",2003,2004
"277",21281,2,NA,3,5,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"278",21282,2,NA,3,7,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"279",21283,2,NA,3,8,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"280",21284,2,NA,3,10,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"281",21285,4,5,99,3,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"282",21286,4,5,99,1,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"283",21287,2,NA,4,5,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"284",21288,2,NA,3,5,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"285",21289,2,NA,99,4,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"286",21290,2,NA,2,5,5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"287",21291,4,7,5,3,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"288",21292,2,NA,1,8,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"289",21293,2,NA,99,7,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"290",21294,2,NA,1,7,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"291",21295,2,NA,2,7,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"292",21296,2,NA,2,8,5,1,2,2,2,NA,2,NA,NA,2,NA,2,"HOQ_C","2003-2004",2003,2004
"293",21297,2,NA,1,7,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"294",21298,2,NA,3,7,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"295",21299,2,NA,99,3,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"296",21300,4,7,2,4,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"297",21301,2,NA,2,10,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"298",21302,2,NA,3,6,4,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"299",21303,2,NA,6,9,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"300",21304,2,NA,3,4,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"301",21305,2,NA,6,7,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"302",21306,2,NA,5,5,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"303",21307,2,NA,4,9,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"304",21308,4,1,99,5,4,2,1,2,1,2,2,NA,NA,2,NA,1,"HOQ_C","2003-2004",2003,2004
"305",21309,2,NA,3,5,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"306",21310,2,NA,5,6,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"307",21311,2,NA,2,5,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"308",21312,2,NA,6,9,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"309",21313,3,NA,2,4,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"310",21314,2,NA,1,8,4,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"311",21315,2,NA,4,5,1,1,1,2,9,NA,2,NA,NA,2,NA,9,"HOQ_C","2003-2004",2003,2004
"312",21316,2,NA,3,9,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"313",21317,2,NA,2,7,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"314",21318,2,NA,99,4,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"315",21319,1,NA,1,6,4,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"316",21320,4,4,99,4,1,2,1,2,1,9,2,NA,NA,2,NA,2,"HOQ_C","2003-2004",2003,2004
"317",21321,4,7,99,777,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"318",21322,4,1,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"319",21323,4,7,99,1,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"320",21324,4,4,2,6,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"321",21325,2,NA,6,9,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"322",21326,2,NA,2,5,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"323",21327,2,NA,2,6,5,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"324",21328,2,NA,3,5,4,1,1,2,1,2,2,NA,NA,2,NA,2,"HOQ_C","2003-2004",2003,2004
"325",21329,3,NA,2,4,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"326",21330,3,NA,3,4,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"327",21331,1,NA,1,5,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"328",21332,2,NA,1,9,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"329",21333,1,NA,3,4,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"330",21334,2,NA,1,7,1,1,2,1,1,2,2,NA,NA,2,NA,2,"HOQ_C","2003-2004",2003,2004
"331",21335,4,1,99,4,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"332",21336,2,NA,99,9,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"333",21337,2,NA,1,5,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"334",21338,2,NA,99,5,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"335",21339,4,4,99,5,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"336",21340,4,7,4,4,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"337",21341,2,NA,3,6,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"338",21342,2,NA,99,3,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"339",21343,2,NA,4,6,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"340",21344,2,NA,3,5,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"341",21345,2,NA,3,8,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"342",21346,1,NA,2,5,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"343",21347,2,NA,6,7,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"344",21348,2,NA,99,9,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"345",21349,2,NA,6,11,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"346",21350,2,NA,2,8,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"347",21351,2,NA,4,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"348",21352,1,NA,99,6,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"349",21353,1,NA,99,3,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"350",21354,4,3,99,7,2,2,1,2,1,2,1,1,1,1,2,2,"HOQ_C","2003-2004",2003,2004
"351",21355,4,5,3,3,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"352",21356,2,NA,99,6,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"353",21357,2,NA,2,7,5,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"354",21358,2,NA,1,6,4,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"355",21359,2,NA,6,3,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"356",21360,1,NA,2,5,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"357",21361,2,NA,99,5,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"358",21362,2,NA,4,8,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"359",21363,4,1,99,4,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"360",21364,4,1,99,5,1,2,1,2,2,NA,1,2,NA,2,NA,2,"HOQ_C","2003-2004",2003,2004
"361",21365,4,1,99,3,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"362",21366,4,7,99,5,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"363",21367,2,NA,5,5,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"364",21368,4,3,4,4,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"365",21369,2,NA,1,12,3,1,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_C","2003-2004",2003,2004
"366",21370,2,NA,1,8,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"367",21371,2,NA,4,3,5,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"368",21372,2,NA,99,6,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"369",21373,2,NA,4,9,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"370",21374,2,NA,99,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"371",21375,3,NA,99,3,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"372",21376,2,NA,3,7,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"373",21377,1,NA,99,3,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"374",21378,2,NA,2,6,1,2,9,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"375",21379,2,NA,3,9,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"376",21380,2,NA,4,7,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"377",21381,2,NA,2,7,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"378",21382,2,NA,1,9,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"379",21383,2,NA,6,9,4,1,1,2,1,1,2,NA,NA,2,NA,2,"HOQ_C","2003-2004",2003,2004
"380",21384,2,NA,4,5,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"381",21385,4,7,2,4,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"382",21386,2,NA,2,4,5,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"383",21387,2,NA,99,7,3,2,1,2,1,1,1,2,NA,1,2,2,"HOQ_C","2003-2004",2003,2004
"384",21388,2,NA,99,6,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"385",21389,1,NA,99,4,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"386",21390,2,NA,3,6,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"387",21391,4,3,2,3,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"388",21392,4,3,99,4,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"389",21393,2,NA,1,7,5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"390",21394,2,NA,6,7,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"391",21395,1,NA,3,5,4,1,9,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"392",21396,2,NA,5,5,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"393",21397,2,NA,4,8,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"394",21398,2,NA,3,7,2,1,1,2,1,1,2,NA,NA,1,2,2,"HOQ_C","2003-2004",2003,2004
"395",21399,2,NA,1,6,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"396",21400,4,5,3,4,2,2,1,1,2,NA,2,NA,NA,2,NA,2,"HOQ_C","2003-2004",2003,2004
"397",21401,4,7,2,5,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"398",21402,2,NA,2,9,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"399",21403,2,NA,6,9,2,2,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_C","2003-2004",2003,2004
"400",21404,1,NA,2,5,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"401",21405,1,NA,99,5,2,1,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_C","2003-2004",2003,2004
"402",21406,4,4,99,5,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"403",21407,2,NA,2,7,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"404",21408,2,NA,3,6,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"405",21409,4,3,99,4,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"406",21410,4,4,99,4,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"407",21411,2,NA,6,6,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"408",21412,2,NA,1,6,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"409",21413,4,5,99,5,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"410",21414,2,NA,5,5,5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"411",21415,2,NA,99,5,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"412",21416,1,NA,1,7,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"413",21417,2,NA,99,6,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"414",21418,4,99,99,4,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"415",21419,2,NA,3,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"416",21420,2,NA,6,8,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
