"","SEQN","HOQ040","HOD050","HOD060","HOQ065","HOQ070","HOQ080","file_name","cycle","begin_year","end_year"
"365",41839,99,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"366",41840,1,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"367",41841,6,8,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"368",41842,2,9,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"369",41843,3,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"370",41844,6,10,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"371",41845,2,5,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"372",41846,6,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"373",41847,99,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"374",41848,3,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"375",41849,99,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"376",41850,99,5,1,1,1,2,"HOQ_E","2007-2008",2007,2008
"377",41851,99,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"378",41852,3,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"379",41853,6,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"380",41854,6,6,1,1,1,2,"HOQ_E","2007-2008",2007,2008
"381",41855,2,7,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"382",41856,6,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"383",41857,3,12,4,1,2,2,"HOQ_E","2007-2008",2007,2008
"384",41858,5,7,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"385",41859,3,9,1,1,1,1,"HOQ_E","2007-2008",2007,2008
"386",41860,2,5,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"387",41861,99,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"388",41862,99,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"389",41863,1,6,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"390",41864,6,6,3,2,2,2,"HOQ_E","2007-2008",2007,2008
"391",41865,6,9,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"392",41866,1,7,1,1,1,2,"HOQ_E","2007-2008",2007,2008
"393",41867,99,6,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"394",41868,6,8,5,2,1,1,"HOQ_E","2007-2008",2007,2008
"395",41869,4,4,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"396",41870,5,4,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"397",41871,2,7,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"398",41872,6,7,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"399",41873,2,13,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"400",41874,1,8,4,1,1,1,"HOQ_E","2007-2008",2007,2008
"401",41875,99,5,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"402",41876,99,6,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"403",41877,99,3,3,2,1,1,"HOQ_E","2007-2008",2007,2008
"404",41878,99,6,2,2,2,1,"HOQ_E","2007-2008",2007,2008
"405",41879,2,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"406",41880,4,6,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"407",41881,3,6,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"408",41882,3,7,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"409",41883,4,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"410",41884,99,7,2,1,1,1,"HOQ_E","2007-2008",2007,2008
"411",41885,1,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"412",41886,5,8,4,1,2,2,"HOQ_E","2007-2008",2007,2008
"413",41887,1,4,1,1,1,2,"HOQ_E","2007-2008",2007,2008
"414",41888,2,6,2,1,1,1,"HOQ_E","2007-2008",2007,2008
"415",41889,2,5,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"416",41890,3,8,2,3,1,2,"HOQ_E","2007-2008",2007,2008
"417",41891,99,7,5,2,1,2,"HOQ_E","2007-2008",2007,2008
"418",41892,6,6,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"419",41893,2,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"420",41894,99,7,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"421",41895,1,6,2,1,9,2,"HOQ_E","2007-2008",2007,2008
"422",41896,4,9,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"423",41897,3,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"424",41898,1,9,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"425",41899,1,7,3,2,1,1,"HOQ_E","2007-2008",2007,2008
"426",41900,4,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"427",41901,99,5,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"428",41902,99,10,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"429",41903,1,6,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"430",41904,2,6,5,1,2,1,"HOQ_E","2007-2008",2007,2008
"431",41905,4,5,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"432",41906,1,7,3,1,2,2,"HOQ_E","2007-2008",2007,2008
"433",41907,4,7,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"434",41908,2,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"435",41909,99,6,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"436",41910,3,4,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"437",41911,99,4,2,2,9,2,"HOQ_E","2007-2008",2007,2008
"438",41912,3,3,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"439",41913,3,7,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"440",41914,1,6,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"441",41915,6,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"442",41916,99,6,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"443",41917,6,6,2,1,1,1,"HOQ_E","2007-2008",2007,2008
"444",41918,2,6,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"445",41919,1,4,4,1,1,1,"HOQ_E","2007-2008",2007,2008
"446",41920,99,8,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"447",41921,99,4,1,3,1,2,"HOQ_E","2007-2008",2007,2008
"448",41922,5,7,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"449",41923,1,7,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"450",41924,3,4,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"451",41925,2,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"452",41926,3,7,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"453",41927,6,9,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"454",41928,99,5,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"455",41929,2,7,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"456",41930,3,4,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"457",41931,1,9,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"458",41932,2,5,3,2,2,2,"HOQ_E","2007-2008",2007,2008
"459",41933,NA,NA,NA,NA,NA,NA,"HOQ_E","2007-2008",2007,2008
"460",41934,6,5,5,2,1,2,"HOQ_E","2007-2008",2007,2008
"461",41935,6,9,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"462",41936,99,6,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"463",41937,99,6,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"464",41938,4,6,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"465",41939,1,7,2,1,1,1,"HOQ_E","2007-2008",2007,2008
"466",41940,6,8,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"467",41941,3,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"468",41942,2,13,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"469",41943,2,6,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"470",41944,1,4,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"471",41945,4,7,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"472",41946,1,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"473",41947,2,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"474",41948,4,7,4,1,2,2,"HOQ_E","2007-2008",2007,2008
"475",41949,1,9,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"476",41950,3,7,2,3,1,2,"HOQ_E","2007-2008",2007,2008
"477",41951,1,6,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"478",41952,3,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"479",41953,2,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"480",41954,4,8,4,1,2,2,"HOQ_E","2007-2008",2007,2008
"481",41955,1,5,1,1,1,1,"HOQ_E","2007-2008",2007,2008
"482",41956,1,9,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"483",41957,1,8,2,1,1,1,"HOQ_E","2007-2008",2007,2008
"484",41958,NA,NA,NA,NA,NA,NA,"HOQ_E","2007-2008",2007,2008
"485",41959,99,5,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"486",41960,3,7,1,1,1,2,"HOQ_E","2007-2008",2007,2008
"487",41961,2,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"488",41962,1,6,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"489",41963,2,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"490",41964,3,5,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"491",41965,3,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"492",41966,99,3,5,2,1,1,"HOQ_E","2007-2008",2007,2008
"493",41967,1,5,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"494",41968,3,5,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"495",41969,6,9,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"496",41970,99,9,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"497",41971,2,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"498",41972,6,5,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"499",41973,3,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"500",41974,1,7,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"501",41975,6,5,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"502",41976,2,6,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"503",41977,99,7,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"504",41978,3,6,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"505",41979,1,7,3,2,1,1,"HOQ_E","2007-2008",2007,2008
"506",41980,1,8,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"507",41981,4,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"508",41982,NA,NA,NA,NA,NA,NA,"HOQ_E","2007-2008",2007,2008
"509",41983,99,999,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"510",41984,2,4,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"511",41985,99,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"512",41986,2,7,2,3,1,2,"HOQ_E","2007-2008",2007,2008
"513",41987,3,5,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"514",41988,5,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"515",41989,1,9,2,3,1,2,"HOQ_E","2007-2008",2007,2008
"516",41990,2,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"517",41991,5,3,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"518",41992,1,7,2,1,1,1,"HOQ_E","2007-2008",2007,2008
"519",41993,4,8,4,1,2,1,"HOQ_E","2007-2008",2007,2008
"520",41994,2,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"521",41995,1,7,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"522",41996,1,7,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"523",41997,99,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"524",41998,99,6,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"525",41999,99,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"526",42000,4,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"527",42001,1,5,5,1,2,2,"HOQ_E","2007-2008",2007,2008
"528",42002,1,13,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"529",42003,99,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"530",42004,1,6,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"531",42005,1,5,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"532",42006,1,5,1,1,1,1,"HOQ_E","2007-2008",2007,2008
"533",42007,4,11,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"534",42008,3,7,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"535",42009,1,5,4,1,3,2,"HOQ_E","2007-2008",2007,2008
"536",42010,99,2,2,2,1,1,"HOQ_E","2007-2008",2007,2008
"537",42011,99,4,1,2,9,2,"HOQ_E","2007-2008",2007,2008
"538",42012,1,4,4,1,9,2,"HOQ_E","2007-2008",2007,2008
"539",42013,3,6,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"540",42014,4,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"541",42015,6,12,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"542",42016,3,3,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"543",42017,99,5,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"544",42018,4,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"545",42019,6,10,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"546",42020,6,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"547",42021,4,5,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"548",42022,6,8,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"549",42023,3,5,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"550",42024,6,7,1,1,1,2,"HOQ_E","2007-2008",2007,2008
"551",42025,99,12,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"552",42026,3,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"553",42027,1,6,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"554",42028,4,6,5,2,1,2,"HOQ_E","2007-2008",2007,2008
"555",42029,5,5,5,1,2,2,"HOQ_E","2007-2008",2007,2008
"556",42030,1,13,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"557",42031,1,5,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"558",42032,1,7,2,1,2,1,"HOQ_E","2007-2008",2007,2008
"559",42033,99,4,5,2,1,2,"HOQ_E","2007-2008",2007,2008
"560",42034,3,5,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"561",42035,6,8,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"562",42036,1,8,2,1,1,1,"HOQ_E","2007-2008",2007,2008
"563",42037,6,9,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"564",42038,3,11,5,1,2,1,"HOQ_E","2007-2008",2007,2008
"565",42039,1,11,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"566",42040,2,8,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"567",42041,3,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"568",42042,99,3,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"569",42043,99,7,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"570",42044,4,5,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"571",42045,1,7,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"572",42046,6,8,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"573",42047,1,5,5,1,2,2,"HOQ_E","2007-2008",2007,2008
"574",42048,99,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"575",42049,4,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"576",42050,3,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"577",42051,4,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"578",42052,99,2,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"579",42053,1,7,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"580",42054,5,6,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"581",42055,99,3,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"582",42056,4,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"583",42057,3,7,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"584",42058,3,4,2,2,2,2,"HOQ_E","2007-2008",2007,2008
"585",42059,2,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"586",42060,6,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"587",42061,99,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"588",42062,3,6,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"589",42063,3,8,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"590",42064,3,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"591",42065,1,5,2,1,1,1,"HOQ_E","2007-2008",2007,2008
"592",42066,4,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"593",42067,1,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"594",42068,1,5,3,2,1,1,"HOQ_E","2007-2008",2007,2008
"595",42069,4,6,3,2,1,1,"HOQ_E","2007-2008",2007,2008
"596",42070,2,5,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"597",42071,1,5,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"598",42072,3,4,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"599",42073,3,5,4,2,2,1,"HOQ_E","2007-2008",2007,2008
"600",42074,3,8,5,1,2,2,"HOQ_E","2007-2008",2007,2008
"601",42075,2,13,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"602",42076,99,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"603",42077,4,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"604",42078,6,6,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"605",42079,6,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"606",42080,5,12,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"607",42081,3,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"608",42082,2,6,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"609",42083,99,7,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"610",42084,3,5,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"611",42085,3,5,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"612",42086,2,6,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"613",42087,1,5,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"614",42088,4,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"615",42089,5,8,4,1,2,1,"HOQ_E","2007-2008",2007,2008
"616",42090,2,6,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"617",42091,6,5,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"618",42092,2,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"619",42093,1,11,2,1,1,1,"HOQ_E","2007-2008",2007,2008
"620",42094,4,6,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"621",42095,2,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"622",42096,1,7,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"623",42097,99,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"624",42098,1,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"625",42099,1,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"626",42100,6,4,5,2,1,2,"HOQ_E","2007-2008",2007,2008
"627",42101,2,7,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"628",42102,99,6,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"629",42103,4,7,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"630",42104,6,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"631",42105,1,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"632",42106,1,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"633",42107,2,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"634",42108,99,4,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"635",42109,6,9,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"636",42110,2,5,4,1,1,1,"HOQ_E","2007-2008",2007,2008
"637",42111,3,6,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"638",42112,1,8,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"639",42113,3,6,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"640",42114,1,6,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"641",42115,1,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"642",42116,99,6,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"643",42117,6,8,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"644",42118,1,8,3,1,2,1,"HOQ_E","2007-2008",2007,2008
"645",42119,1,5,1,2,1,1,"HOQ_E","2007-2008",2007,2008
"646",42120,6,10,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"647",42121,3,6,3,3,1,1,"HOQ_E","2007-2008",2007,2008
"648",42122,1,6,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"649",42123,1,4,1,2,9,2,"HOQ_E","2007-2008",2007,2008
"650",42124,3,7,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"651",42125,3,11,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"652",42126,2,5,5,1,2,1,"HOQ_E","2007-2008",2007,2008
"653",42127,3,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"654",42128,1,6,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"655",42129,99,8,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"656",42130,1,9,3,1,2,1,"HOQ_E","2007-2008",2007,2008
"657",42131,3,4,3,1,2,2,"HOQ_E","2007-2008",2007,2008
"658",42132,3,7,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"659",42133,1,5,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"660",42134,99,9,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"661",42135,99,5,3,3,1,2,"HOQ_E","2007-2008",2007,2008
"662",42136,99,4,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"663",42137,4,7,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"664",42138,3,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"665",42139,99,4,5,2,1,1,"HOQ_E","2007-2008",2007,2008
"666",42140,2,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"667",42141,3,7,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"668",42142,1,5,4,1,1,1,"HOQ_E","2007-2008",2007,2008
"669",42143,5,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"670",42144,5,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"671",42145,2,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"672",42146,99,4,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"673",42147,2,5,5,3,1,2,"HOQ_E","2007-2008",2007,2008
"674",42148,4,8,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"675",42149,1,7,4,1,1,1,"HOQ_E","2007-2008",2007,2008
"676",42150,2,5,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"677",42151,1,5,2,2,1,1,"HOQ_E","2007-2008",2007,2008
"678",42152,5,6,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"679",42153,4,8,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"680",42154,3,5,5,1,2,2,"HOQ_E","2007-2008",2007,2008
"681",42155,1,5,1,1,1,1,"HOQ_E","2007-2008",2007,2008
"682",42156,99,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"683",42157,4,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"684",42158,2,5,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"685",42159,1,10,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"686",42160,1,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"687",42161,3,3,5,1,3,2,"HOQ_E","2007-2008",2007,2008
"688",42162,99,6,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"689",42163,2,5,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"690",42164,1,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"691",42165,3,4,5,2,1,2,"HOQ_E","2007-2008",2007,2008
"692",42166,3,12,4,1,1,1,"HOQ_E","2007-2008",2007,2008
"693",42167,2,4,3,2,2,2,"HOQ_E","2007-2008",2007,2008
"694",42168,99,7,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"695",42169,1,8,4,1,2,2,"HOQ_E","2007-2008",2007,2008
"696",42170,1,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"697",42171,3,7,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"698",42172,3,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"699",42173,1,9,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"700",42174,99,5,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"701",42175,4,4,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"702",42176,4,7,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"703",42177,2,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"704",42178,6,7,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"705",42179,2,5,4,2,1,1,"HOQ_E","2007-2008",2007,2008
"706",42180,1,6,5,1,2,1,"HOQ_E","2007-2008",2007,2008
"707",42181,3,6,5,2,1,2,"HOQ_E","2007-2008",2007,2008
"708",42182,3,6,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"709",42183,1,5,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"710",42184,1,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"711",42185,3,6,5,1,2,1,"HOQ_E","2007-2008",2007,2008
"712",42186,3,5,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"713",42187,4,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"714",42188,6,7,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"715",42189,1,5,3,2,1,1,"HOQ_E","2007-2008",2007,2008
"716",42190,1,6,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"717",42191,2,4,2,1,1,1,"HOQ_E","2007-2008",2007,2008
"718",42192,6,8,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"719",42193,3,6,5,1,2,1,"HOQ_E","2007-2008",2007,2008
"720",42194,99,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"721",42195,99,6,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"722",42196,2,6,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"723",42197,3,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"724",42198,2,6,1,1,1,2,"HOQ_E","2007-2008",2007,2008
"725",42199,1,4,2,2,1,1,"HOQ_E","2007-2008",2007,2008
"726",42200,1,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"727",42201,1,6,1,1,1,1,"HOQ_E","2007-2008",2007,2008
"728",42202,6,6,1,1,1,2,"HOQ_E","2007-2008",2007,2008
"729",42203,99,10,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"730",42204,1,10,4,1,1,1,"HOQ_E","2007-2008",2007,2008
