"","SEQN","HOQ040","HOD050","HOD060","HOQ065","HOQ070","HOQ080","file_name","cycle","begin_year","end_year"
"366",51989,3,2,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"367",51990,3,7,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"368",51991,1,9,4,1,2,1,"HOQ_F","2009-2010",2009,2010
"369",51992,1,5,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"370",51993,1,6,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"371",51994,6,10,5,1,2,1,"HOQ_F","2009-2010",2009,2010
"372",51995,99,6,5,3,1,1,"HOQ_F","2009-2010",2009,2010
"373",51996,1,6,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"374",51997,1,7,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"375",51998,3,5,2,3,1,2,"HOQ_F","2009-2010",2009,2010
"376",51999,99,6,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"377",52000,6,3,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"378",52001,3,6,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"379",52002,4,5,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"380",52003,2,8,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"381",52004,99,6,1,2,1,1,"HOQ_F","2009-2010",2009,2010
"382",52005,99,5,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"383",52006,99,3,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"384",52007,1,6,2,1,1,1,"HOQ_F","2009-2010",2009,2010
"385",52008,6,6,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"386",52009,3,8,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"387",52010,99,5,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"388",52011,99,7,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"389",52012,4,8,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"390",52013,3,6,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"391",52014,1,6,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"392",52015,6,7,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"393",52016,3,4,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"394",52017,3,4,2,2,9,1,"HOQ_F","2009-2010",2009,2010
"395",52018,1,10,1,1,1,1,"HOQ_F","2009-2010",2009,2010
"396",52019,1,5,2,2,1,1,"HOQ_F","2009-2010",2009,2010
"397",52020,3,5,3,2,1,1,"HOQ_F","2009-2010",2009,2010
"398",52021,6,7,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"399",52022,1,3,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"400",52023,6,8,4,1,2,1,"HOQ_F","2009-2010",2009,2010
"401",52024,6,6,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"402",52025,6,6,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"403",52026,6,8,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"404",52027,3,4,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"405",52028,99,4,1,2,9,2,"HOQ_F","2009-2010",2009,2010
"406",52029,3,8,3,1,1,1,"HOQ_F","2009-2010",2009,2010
"407",52030,99,7,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"408",52031,6,7,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"409",52032,1,6,3,1,1,1,"HOQ_F","2009-2010",2009,2010
"410",52033,3,7,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"411",52034,4,4,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"412",52035,3,5,3,1,1,1,"HOQ_F","2009-2010",2009,2010
"413",52036,6,1,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"414",52037,1,8,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"415",52038,4,10,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"416",52039,1,5,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"417",52040,99,3,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"418",52041,1,7,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"419",52042,2,6,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"420",52043,3,5,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"421",52044,1,9,2,1,1,1,"HOQ_F","2009-2010",2009,2010
"422",52045,2,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"423",52046,1,12,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"424",52047,3,4,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"425",52048,3,5,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"426",52049,3,9,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"427",52050,1,5,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"428",52051,6,5,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"429",52052,99,5,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"430",52053,4,2,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"431",52054,4,7,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"432",52055,4,6,4,3,1,1,"HOQ_F","2009-2010",2009,2010
"433",52056,99,5,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"434",52057,99,5,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"435",52058,3,6,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"436",52059,1,3,3,2,1,1,"HOQ_F","2009-2010",2009,2010
"437",52060,6,10,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"438",52061,99,7,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"439",52062,4,5,3,1,2,1,"HOQ_F","2009-2010",2009,2010
"440",52063,3,5,3,2,2,2,"HOQ_F","2009-2010",2009,2010
"441",52064,5,6,1,2,1,1,"HOQ_F","2009-2010",2009,2010
"442",52065,4,7,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"443",52066,2,5,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"444",52067,3,7,2,1,1,2,"HOQ_F","2009-2010",2009,2010
"445",52068,6,7,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"446",52069,1,8,2,1,2,2,"HOQ_F","2009-2010",2009,2010
"447",52070,99,4,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"448",52071,2,7,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"449",52072,2,6,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"450",52073,6,7,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"451",52074,2,4,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"452",52075,99,6,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"453",52076,6,10,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"454",52077,1,6,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"455",52078,3,6,5,2,1,2,"HOQ_F","2009-2010",2009,2010
"456",52079,99,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"457",52080,77,4,3,2,1,1,"HOQ_F","2009-2010",2009,2010
"458",52081,2,7,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"459",52082,99,4,1,2,1,1,"HOQ_F","2009-2010",2009,2010
"460",52083,6,4,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"461",52084,3,8,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"462",52085,1,7,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"463",52086,99,5,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"464",52087,99,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"465",52088,1,5,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"466",52089,4,4,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"467",52090,6,6,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"468",52091,3,4,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"469",52092,3,5,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"470",52093,99,4,2,2,1,1,"HOQ_F","2009-2010",2009,2010
"471",52094,99,3,77,2,1,2,"HOQ_F","2009-2010",2009,2010
"472",52095,5,7,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"473",52096,99,4,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"474",52097,2,5,4,2,2,1,"HOQ_F","2009-2010",2009,2010
"475",52098,3,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"476",52099,2,7,4,1,2,2,"HOQ_F","2009-2010",2009,2010
"477",52100,2,9,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"478",52101,3,7,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"479",52102,1,10,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"480",52103,3,8,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"481",52104,6,6,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"482",52105,77,6,1,2,7,2,"HOQ_F","2009-2010",2009,2010
"483",52106,4,6,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"484",52107,6,4,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"485",52108,99,5,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"486",52109,1,5,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"487",52110,1,7,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"488",52111,99,2,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"489",52112,6,5,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"490",52113,6,5,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"491",52114,1,10,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"492",52115,6,8,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"493",52116,99,4,1,2,2,2,"HOQ_F","2009-2010",2009,2010
"494",52117,1,5,1,1,1,2,"HOQ_F","2009-2010",2009,2010
"495",52118,2,4,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"496",52119,6,4,5,2,1,2,"HOQ_F","2009-2010",2009,2010
"497",52120,99,5,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"498",52121,2,5,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"499",52122,3,10,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"500",52123,6,5,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"501",52124,4,3,5,2,1,2,"HOQ_F","2009-2010",2009,2010
"502",52125,6,1,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"503",52126,1,5,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"504",52127,3,3,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"505",52128,1,6,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"506",52129,5,8,2,3,1,1,"HOQ_F","2009-2010",2009,2010
"507",52130,3,7,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"508",52131,1,6,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"509",52132,2,6,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"510",52133,6,7,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"511",52134,6,7,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"512",52135,1,7,4,1,2,1,"HOQ_F","2009-2010",2009,2010
"513",52136,1,4,2,1,1,2,"HOQ_F","2009-2010",2009,2010
"514",52137,4,6,1,1,1,2,"HOQ_F","2009-2010",2009,2010
"515",52138,3,8,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"516",52139,5,6,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"517",52140,1,6,1,1,1,2,"HOQ_F","2009-2010",2009,2010
"518",52141,4,9,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"519",52142,3,5,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"520",52143,2,5,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"521",52144,6,7,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"522",52145,99,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"523",52146,3,4,2,1,1,2,"HOQ_F","2009-2010",2009,2010
"524",52147,99,5,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"525",52148,3,6,2,1,1,2,"HOQ_F","2009-2010",2009,2010
"526",52149,3,3,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"527",52150,4,6,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"528",52151,3,4,2,3,1,2,"HOQ_F","2009-2010",2009,2010
"529",52152,3,5,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"530",52153,99,6,1,1,1,2,"HOQ_F","2009-2010",2009,2010
"531",52154,99,6,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"532",52155,5,8,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"533",52156,1,9,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"534",52157,1,8,4,1,2,1,"HOQ_F","2009-2010",2009,2010
"535",52158,4,6,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"536",52159,6,9,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"537",52160,1,7,3,1,1,1,"HOQ_F","2009-2010",2009,2010
"538",52161,3,5,5,1,2,2,"HOQ_F","2009-2010",2009,2010
"539",52162,99,5,5,2,1,2,"HOQ_F","2009-2010",2009,2010
"540",52163,4,7,3,1,1,1,"HOQ_F","2009-2010",2009,2010
"541",52164,1,8,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"542",52165,3,5,3,2,1,1,"HOQ_F","2009-2010",2009,2010
"543",52166,6,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"544",52167,1,9,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"545",52168,4,5,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"546",52169,2,5,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"547",52170,99,4,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"548",52171,99,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"549",52172,2,5,4,2,2,2,"HOQ_F","2009-2010",2009,2010
"550",52173,3,7,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"551",52174,5,4,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"552",52175,99,6,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"553",52176,99,5,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"554",52177,1,8,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"555",52178,99,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"556",52179,1,9,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"557",52180,4,5,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"558",52181,1,5,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"559",52182,6,8,5,1,2,2,"HOQ_F","2009-2010",2009,2010
"560",52183,3,3,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"561",52184,6,5,1,1,1,1,"HOQ_F","2009-2010",2009,2010
"562",52185,3,6,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"563",52186,3,5,5,1,2,1,"HOQ_F","2009-2010",2009,2010
"564",52187,5,7,2,1,1,1,"HOQ_F","2009-2010",2009,2010
"565",52188,2,4,5,2,1,2,"HOQ_F","2009-2010",2009,2010
"566",52189,6,8,5,1,2,2,"HOQ_F","2009-2010",2009,2010
"567",52190,99,3,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"568",52191,5,5,5,2,1,2,"HOQ_F","2009-2010",2009,2010
"569",52192,5,5,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"570",52193,6,13,5,1,2,1,"HOQ_F","2009-2010",2009,2010
"571",52194,3,6,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"572",52195,1,9,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"573",52196,3,8,3,1,1,1,"HOQ_F","2009-2010",2009,2010
"574",52197,3,6,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"575",52198,2,7,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"576",52199,99,5,1,1,1,2,"HOQ_F","2009-2010",2009,2010
"577",52200,4,4,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"578",52201,99,6,1,2,9,2,"HOQ_F","2009-2010",2009,2010
"579",52202,3,7,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"580",52203,3,7,1,1,1,2,"HOQ_F","2009-2010",2009,2010
"581",52204,6,10,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"582",52205,1,7,4,1,2,1,"HOQ_F","2009-2010",2009,2010
"583",52206,99,4,3,2,9,2,"HOQ_F","2009-2010",2009,2010
"584",52207,2,8,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"585",52208,4,11,4,3,3,2,"HOQ_F","2009-2010",2009,2010
"586",52209,2,5,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"587",52210,99,5,1,2,2,2,"HOQ_F","2009-2010",2009,2010
"588",52211,99,3,99,2,1,2,"HOQ_F","2009-2010",2009,2010
"589",52212,1,2,4,3,1,2,"HOQ_F","2009-2010",2009,2010
"590",52213,4,4,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"591",52214,2,4,2,3,1,2,"HOQ_F","2009-2010",2009,2010
"592",52215,99,4,3,3,1,2,"HOQ_F","2009-2010",2009,2010
"593",52216,2,6,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"594",52217,1,10,5,1,2,2,"HOQ_F","2009-2010",2009,2010
"595",52218,1,7,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"596",52219,1,11,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"597",52220,99,6,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"598",52221,3,7,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"599",52222,6,6,3,1,3,1,"HOQ_F","2009-2010",2009,2010
"600",52223,99,2,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"601",52224,NA,NA,NA,NA,NA,NA,"HOQ_F","2009-2010",2009,2010
"602",52225,3,5,2,3,1,2,"HOQ_F","2009-2010",2009,2010
"603",52226,3,6,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"604",52227,3,5,5,1,2,2,"HOQ_F","2009-2010",2009,2010
"605",52228,4,3,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"606",52229,3,9,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"607",52230,1,7,2,1,1,2,"HOQ_F","2009-2010",2009,2010
"608",52231,3,9,5,1,2,1,"HOQ_F","2009-2010",2009,2010
"609",52232,99,3,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"610",52233,3,5,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"611",52234,99,4,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"612",52235,2,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"613",52236,99,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"614",52237,6,8,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"615",52238,99,4,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"616",52239,5,6,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"617",52240,99,8,3,3,1,2,"HOQ_F","2009-2010",2009,2010
"618",52241,99,7,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"619",52242,2,4,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"620",52243,3,11,5,1,2,1,"HOQ_F","2009-2010",2009,2010
"621",52244,4,6,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"622",52245,1,9,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"623",52246,99,5,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"624",52247,1,9,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"625",52248,6,8,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"626",52249,3,5,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"627",52250,2,5,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"628",52251,5,5,4,2,2,2,"HOQ_F","2009-2010",2009,2010
"629",52252,3,8,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"630",52253,99,5,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"631",52254,99,3,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"632",52255,5,5,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"633",52256,2,4,3,1,1,1,"HOQ_F","2009-2010",2009,2010
"634",52257,99,4,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"635",52258,99,5,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"636",52259,1,6,1,1,1,2,"HOQ_F","2009-2010",2009,2010
"637",52260,4,10,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"638",52261,4,5,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"639",52262,4,6,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"640",52263,4,7,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"641",52264,99,5,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"642",52265,3,3,3,2,1,1,"HOQ_F","2009-2010",2009,2010
"643",52266,99,6,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"644",52267,99,3,5,2,1,2,"HOQ_F","2009-2010",2009,2010
"645",52268,2,6,3,1,1,1,"HOQ_F","2009-2010",2009,2010
"646",52269,1,7,2,1,1,2,"HOQ_F","2009-2010",2009,2010
"647",52270,99,5,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"648",52271,2,5,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"649",52272,5,5,5,2,1,2,"HOQ_F","2009-2010",2009,2010
"650",52273,3,5,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"651",52274,1,4,4,1,2,2,"HOQ_F","2009-2010",2009,2010
"652",52275,99,5,5,2,1,2,"HOQ_F","2009-2010",2009,2010
"653",52276,1,9,2,1,2,1,"HOQ_F","2009-2010",2009,2010
"654",52277,99,4,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"655",52278,99,4,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"656",52279,5,7,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"657",52280,99,4,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"658",52281,1,6,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"659",52282,4,6,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"660",52283,3,7,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"661",52284,2,5,4,1,9,1,"HOQ_F","2009-2010",2009,2010
"662",52285,99,5,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"663",52286,1,12,2,1,2,1,"HOQ_F","2009-2010",2009,2010
"664",52287,3,4,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"665",52288,2,6,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"666",52289,4,8,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"667",52290,99,5,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"668",52291,6,7,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"669",52292,99,5,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"670",52293,3,7,5,1,2,2,"HOQ_F","2009-2010",2009,2010
"671",52294,NA,NA,NA,NA,NA,NA,"HOQ_F","2009-2010",2009,2010
"672",52295,99,13,2,1,1,2,"HOQ_F","2009-2010",2009,2010
"673",52296,3,4,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"674",52297,99,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"675",52298,1,7,4,2,1,1,"HOQ_F","2009-2010",2009,2010
"676",52299,4,5,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"677",52300,99,3,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"678",52301,99,6,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"679",52302,1,6,2,1,1,2,"HOQ_F","2009-2010",2009,2010
"680",52303,4,6,5,1,2,2,"HOQ_F","2009-2010",2009,2010
"681",52304,3,9,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"682",52305,3,4,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"683",52306,3,4,2,2,1,1,"HOQ_F","2009-2010",2009,2010
"684",52307,1,5,4,3,1,1,"HOQ_F","2009-2010",2009,2010
"685",52308,2,8,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"686",52309,1,7,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"687",52310,1,6,5,1,2,1,"HOQ_F","2009-2010",2009,2010
"688",52311,1,7,4,2,1,1,"HOQ_F","2009-2010",2009,2010
"689",52312,99,3,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"690",52313,3,4,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"691",52314,6,7,3,1,1,1,"HOQ_F","2009-2010",2009,2010
"692",52315,6,8,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"693",52316,3,8,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"694",52317,1,12,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"695",52318,99,4,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"696",52319,4,8,3,1,1,1,"HOQ_F","2009-2010",2009,2010
"697",52320,4,6,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"698",52321,2,6,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"699",52322,99,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"700",52323,6,7,1,2,1,1,"HOQ_F","2009-2010",2009,2010
"701",52324,6,2,3,2,2,2,"HOQ_F","2009-2010",2009,2010
"702",52325,99,3,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"703",52326,1,4,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"704",52327,3,7,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"705",52328,99,5,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"706",52329,4,4,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"707",52330,6,7,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"708",52331,2,4,1,1,1,2,"HOQ_F","2009-2010",2009,2010
"709",52332,4,7,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"710",52333,1,6,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"711",52334,2,6,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"712",52335,1,8,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"713",52336,3,8,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"714",52337,1,5,3,1,1,1,"HOQ_F","2009-2010",2009,2010
"715",52338,3,4,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"716",52339,4,8,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"717",52340,1,8,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"718",52341,4,6,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"719",52342,99,7,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"720",52343,3,3,4,2,1,1,"HOQ_F","2009-2010",2009,2010
"721",52344,6,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"722",52345,3,6,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"723",52346,99,4,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"724",52347,1,12,1,1,1,1,"HOQ_F","2009-2010",2009,2010
"725",52348,5,6,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"726",52349,1,3,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"727",52350,6,13,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"728",52351,3,5,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"729",52352,99,5,1,2,1,1,"HOQ_F","2009-2010",2009,2010
"730",52353,99,4,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"731",52354,1,9,4,1,1,2,"HOQ_F","2009-2010",2009,2010
